id,key,value,type
356893414,ele,212,regular
356893414,county_id,149,gnis
356893414,created,03/01/1990,gnis
356893414,feature_id,1645842,gnis
356893414,state_id,47,gnis
356893414,name,Noe Cemetery,regular
356893415,amenity,grave_yard,regular
356893415,ele,218,regular
356893415,county_id,149,gnis
356893415,created,03/01/1990,gnis
356893415,feature_id,1645844,gnis
356893415,state_id,47,gnis
356893415,name,Norman Cemetery,regular
356893417,amenity,grave_yard,regular
356893417,ele,214,regular
356893417,county_id,149,gnis
356893417,created,03/01/1990,gnis
356893417,feature_id,1645845,gnis
356893417,state_id,47,gnis
356893417,name,North Cemetery,regular
356893418,amenity,grave_yard,regular
356893418,ele,292,regular
356893418,county_id,149,gnis
356893418,created,03/01/1990,gnis
356893418,feature_id,1645846,gnis
356893418,state_id,47,gnis
356893418,name,Nunn Cemetery,regular
356893419,amenity,grave_yard,regular
356893419,ele,213,regular
356893419,county_id,149,gnis
356893419,created,03/01/1990,gnis
356893419,feature_id,1645847,gnis
356893419,state_id,47,gnis
356893419,name,Odell Cemetery,regular
356893420,amenity,grave_yard,regular
356893420,ele,217,regular
356893420,county_id,149,gnis
356893420,created,03/01/1990,gnis
356893420,feature_id,1645849,gnis
356893420,state_id,47,gnis
356893420,name,Ott Cemetery,regular
356893422,amenity,grave_yard,regular
356893422,ele,227,regular
356893422,county_id,149,gnis
356893422,created,03/01/1990,gnis
356893422,feature_id,1645852,gnis
356893422,state_id,47,gnis
356893422,name,Owen Cemetery,regular
356893423,amenity,grave_yard,regular
356893423,ele,171,regular
356893423,county_id,149,gnis
356893423,created,03/01/1990,gnis
356893423,feature_id,1645853,gnis
356893423,state_id,47,gnis
356893423,name,Owen Cemetery,regular
356893424,amenity,grave_yard,regular
356893424,ele,180,regular
356893424,county_id,149,gnis
356893424,created,03/01/1990,gnis
356893424,feature_id,1645854,gnis
356893424,state_id,47,gnis
356893424,name,Owens Cemetery,regular
356893425,amenity,grave_yard,regular
356893425,ele,159,regular
356893425,county_id,149,gnis
356893425,created,03/01/1990,gnis
356893425,feature_id,1645855,gnis
356893425,state_id,47,gnis
356893425,name,Parker Cemetery,regular
356893427,amenity,grave_yard,regular
356893427,ele,246,regular
356893427,county_id,149,gnis
356893427,created,03/01/1990,gnis
356893427,feature_id,1645856,gnis
356893427,state_id,47,gnis
356893427,name,Parrot Cemetery,regular
356893428,amenity,grave_yard,regular
356893428,ele,234,regular
356893428,county_id,149,gnis
356893428,created,03/01/1990,gnis
356893428,feature_id,1645857,gnis
356893428,state_id,47,gnis
356893428,name,Pate Cemetery,regular
356893431,amenity,grave_yard,regular
356893431,ele,162,regular
356893431,county_id,149,gnis
356893431,created,03/01/1990,gnis
356893431,feature_id,1645860,gnis
356893431,state_id,47,gnis
356893431,name,Patterson Cemetery,regular
356893432,amenity,grave_yard,regular
356893432,ele,149,regular
356893432,county_id,149,gnis
356893432,created,03/01/1990,gnis
356893432,feature_id,1645861,gnis
356893432,state_id,47,gnis
356893432,name,Patterson Cemetery,regular
356893433,amenity,grave_yard,regular
356893433,ele,223,regular
356893433,county_id,149,gnis
356893433,created,03/01/1990,gnis
356893433,feature_id,1645862,gnis
356893433,state_id,47,gnis
356893433,name,Patterson Cemetery,regular
356893434,amenity,grave_yard,regular
356893434,ele,205,regular
356893434,county_id,149,gnis
356893434,created,03/01/1990,gnis
356893434,feature_id,1645863,gnis
356893434,state_id,47,gnis
356893434,name,Patterson Cemetery,regular
356893436,amenity,grave_yard,regular
356893436,ele,214,regular
356893436,county_id,149,gnis
356893436,created,03/01/1990,gnis
356893436,feature_id,1645865,gnis
356893436,state_id,47,gnis
356893436,name,Peak Cemetery,regular
356893437,amenity,grave_yard,regular
356893437,ele,238,regular
356893437,county_id,149,gnis
356893437,created,03/01/1990,gnis
356893437,feature_id,1645866,gnis
356893437,state_id,47,gnis
356893437,name,Pearcy Cemetery,regular
356893439,amenity,grave_yard,regular
356893439,ele,208,regular
356893439,county_id,149,gnis
356893439,created,03/01/1990,gnis
356893439,feature_id,1645867,gnis
356893439,state_id,47,gnis
356893439,name,Pearson Cemetery,regular
356893441,amenity,grave_yard,regular
356893441,ele,157,regular
356893441,county_id,149,gnis
356893441,created,03/01/1990,gnis
356893441,feature_id,1645868,gnis
356893441,state_id,47,gnis
356893441,name,Peyton Cemetery,regular
356893442,amenity,grave_yard,regular
356893442,ele,161,regular
356893442,county_id,149,gnis
356893442,created,03/01/1990,gnis
356893442,feature_id,1645869,gnis
356893442,state_id,47,gnis
356893442,name,Pierce Cemetery,regular
356893443,amenity,grave_yard,regular
356893443,ele,181,regular
356893443,county_id,149,gnis
356893443,created,03/01/1990,gnis
356893443,feature_id,1645870,gnis
356893443,state_id,47,gnis
356893443,name,Pitts Cemetery,regular
356893445,amenity,grave_yard,regular
356893445,ele,246,regular
356893445,county_id,149,gnis
356893445,created,03/01/1990,gnis
356893445,feature_id,1645871,gnis
356893445,state_id,47,gnis
356893445,name,Pleasant View Cemetery,regular
356893446,amenity,grave_yard,regular
356893446,ele,195,regular
356893446,county_id,149,gnis
356893446,created,03/01/1990,gnis
356893446,feature_id,1645872,gnis
356893446,state_id,47,gnis
356893446,name,Pope Cemetery,regular
356893447,amenity,grave_yard,regular
356893447,ele,242,regular
356893447,county_id,149,gnis
356893447,created,03/01/1990,gnis
356893447,feature_id,1645873,gnis
356893447,state_id,47,gnis
356893447,name,Potts Cemetery,regular
356893448,amenity,grave_yard,regular
356893448,ele,241,regular
356893448,county_id,149,gnis
356893448,created,03/01/1990,gnis
356893448,feature_id,1645874,gnis
356893448,state_id,47,gnis
356893448,name,Potts Cemetery,regular
356893450,amenity,grave_yard,regular
356893450,ele,214,regular
356893450,county_id,149,gnis
356893450,created,03/01/1990,gnis
356893450,feature_id,1645875,gnis
356893450,state_id,47,gnis
356893450,name,Potts Cemetery,regular
356893452,amenity,grave_yard,regular
356893452,ele,196,regular
356893452,county_id,149,gnis
356893452,created,03/01/1990,gnis
356893452,feature_id,1645877,gnis
356893452,state_id,47,gnis
356893452,name,Powell Cemetery,regular
356893454,amenity,grave_yard,regular
356893454,ele,241,regular
356893454,county_id,149,gnis
356893454,created,03/01/1990,gnis
356893454,feature_id,1645879,gnis
356893454,state_id,47,gnis
356893454,name,Primm Cemetery,regular
356893456,amenity,grave_yard,regular
356893456,ele,187,regular
356893456,county_id,149,gnis
356893456,created,03/01/1990,gnis
356893456,feature_id,1645881,gnis
356893456,state_id,47,gnis
356893456,name,Puckett Cemetery,regular
356893458,amenity,grave_yard,regular
356893458,ele,171,regular
356893458,county_id,149,gnis
356893458,created,03/01/1990,gnis
356893458,feature_id,1645882,gnis
356893458,state_id,47,gnis
356893458,name,Putnam Cemetery,regular
356893460,amenity,grave_yard,regular
356893460,ele,226,regular
356893460,county_id,149,gnis
356893460,created,03/01/1990,gnis
356893460,feature_id,1645884,gnis
356893460,state_id,47,gnis
356893460,name,Ralston Cemetery,regular
356893463,amenity,grave_yard,regular
356893463,ele,243,regular
356893463,county_id,149,gnis
356893463,created,03/01/1990,gnis
356893463,feature_id,1645885,gnis
356893463,state_id,47,gnis
356893463,name,Raney Cemetery,regular
356893464,amenity,grave_yard,regular
356893464,ele,199,regular
356893464,county_id,149,gnis
356893464,created,03/01/1990,gnis
356893464,feature_id,1645886,gnis
356893464,state_id,47,gnis
356893464,name,Ransom Cemetery,regular
356893465,amenity,grave_yard,regular
356893465,ele,219,regular
356893465,county_id,149,gnis
356893465,created,03/01/1990,gnis
356893465,feature_id,1645888,gnis
356893465,state_id,47,gnis
356893465,name,Ray Cemetery,regular
356893467,amenity,grave_yard,regular
356893467,ele,229,regular
356893467,county_id,149,gnis
356893467,created,03/01/1990,gnis
356893467,feature_id,1645889,gnis
356893467,state_id,47,gnis
356893467,name,Ray-Cooke Cemetery,regular
356893468,amenity,grave_yard,regular
356893468,ele,194,regular
356893468,county_id,149,gnis
356893468,created,03/01/1990,gnis
356893468,feature_id,1645890,gnis
356893468,state_id,47,gnis
356893468,name,Ready Cemetery,regular
356893469,amenity,grave_yard,regular
356893469,ele,168,regular
356893469,county_id,149,gnis
356893469,created,03/01/1990,gnis
356893469,feature_id,1645891,gnis
356893469,state_id,47,gnis
356893469,name,Reed-Woods Cemetery,regular
356893471,amenity,grave_yard,regular
356893471,ele,173,regular
356893471,county_id,149,gnis
356893471,created,03/01/1990,gnis
356893471,feature_id,1645892,gnis
356893471,state_id,47,gnis
356893471,name,Reeves Cemetery,regular
356893472,amenity,grave_yard,regular
356893472,ele,191,regular
356893472,county_id,149,gnis
356893472,created,03/01/1990,gnis
356893472,feature_id,1645893,gnis
356893472,state_id,47,gnis
356893472,name,Richardson Cemetery,regular
356893473,amenity,grave_yard,regular
356893473,ele,160,regular
356893473,county_id,149,gnis
356893473,created,03/01/1990,gnis
356893473,feature_id,1645894,gnis
356893473,state_id,47,gnis
356893473,name,Ridley Cemetery,regular
356893474,amenity,grave_yard,regular
356893474,ele,162,regular
356893474,county_id,149,gnis
356893474,created,03/01/1990,gnis
356893474,feature_id,1645895,gnis
356893474,state_id,47,gnis
356893474,name,Ridley Cemetery,regular
356893477,amenity,grave_yard,regular
356893477,ele,234,regular
356893477,county_id,149,gnis
356893477,created,03/01/1990,gnis
356893477,feature_id,1645897,gnis
356893477,state_id,47,gnis
356893477,name,Ring Cemetery,regular
356893478,amenity,grave_yard,regular
356893478,ele,190,regular
356893478,county_id,149,gnis
356893478,created,03/01/1990,gnis
356893478,feature_id,1645898,gnis
356893478,state_id,47,gnis
356893478,name,Ring Cemetery,regular
356893479,amenity,grave_yard,regular
356893479,ele,151,regular
356893479,county_id,149,gnis
356893479,created,03/01/1990,gnis
356893479,feature_id,1645899,gnis
356893479,state_id,47,gnis
356893479,name,Robertson Cemetery,regular
356893481,amenity,grave_yard,regular
356893481,ele,168,regular
356893481,county_id,149,gnis
356893481,created,03/01/1990,gnis
356893481,feature_id,1645900,gnis
356893481,state_id,47,gnis
356893481,name,Robinson-McMillian Cemetery,regular
356893484,amenity,grave_yard,regular
356893484,ele,236,regular
356893484,county_id,149,gnis
356893484,created,03/01/1990,gnis
356893484,feature_id,1645902,gnis
356893484,state_id,47,gnis
356893484,name,Romans Cemetery,regular
356893488,amenity,grave_yard,regular
356893488,ele,172,regular
356893488,county_id,149,gnis
356893488,created,03/01/1990,gnis
356893488,feature_id,1645904,gnis
356893488,state_id,47,gnis
356893488,name,Ross Cemetery,regular
356893489,amenity,grave_yard,regular
356893489,ele,167,regular
356893489,county_id,149,gnis
356893489,created,03/01/1990,gnis
356893489,feature_id,1645905,gnis
356893489,state_id,47,gnis
356893489,name,Ross Cemetery,regular
356893491,amenity,grave_yard,regular
356893491,ele,266,regular
356893491,county_id,149,gnis
356893491,created,03/01/1990,gnis
356893491,feature_id,1645906,gnis
356893491,state_id,47,gnis
356893491,name,Rowland Hill Cemetery,regular
356893492,amenity,grave_yard,regular
356893492,ele,195,regular
356893492,county_id,149,gnis
356893492,created,03/01/1990,gnis
356893492,feature_id,1645907,gnis
356893492,state_id,47,gnis
356893492,name,Rucker Cemetery,regular
356893493,amenity,grave_yard,regular
356893493,ele,178,regular
356893493,county_id,149,gnis
356893493,created,03/01/1990,gnis
356893493,feature_id,1645908,gnis
356893493,state_id,47,gnis
356893493,name,Rucker Cemetery,regular
356893495,amenity,grave_yard,regular
356893495,ele,174,regular
356893495,county_id,149,gnis
356893495,created,03/01/1990,gnis
356893495,feature_id,1645909,gnis
356893495,state_id,47,gnis
356893495,name,Rucker-Pitts Cemetery,regular
356893496,amenity,grave_yard,regular
356893496,ele,228,regular
356893496,county_id,149,gnis
356893496,created,03/01/1990,gnis
356893496,feature_id,1645911,gnis
356893496,state_id,47,gnis
356893496,name,Russell Cemetery,regular
356893497,amenity,grave_yard,regular
356893497,ele,149,regular
356893497,county_id,149,gnis
356893497,created,03/01/1990,gnis
356893497,feature_id,1645912,gnis
356893497,state_id,47,gnis
356893497,name,Russell Cemetery,regular
356893498,amenity,grave_yard,regular
356893498,ele,283,regular
356893498,county_id,149,gnis
356893498,created,03/01/1990,gnis
356893498,feature_id,1645913,gnis
356893498,state_id,47,gnis
356893498,name,Sagely Cemetery,regular
356893500,amenity,place_of_worship,regular
356893500,ele,195,regular
356893500,county_id,149,gnis
356893500,created,03/01/1990,gnis
356893500,feature_id,1645915,gnis
356893500,state_id,47,gnis
356893500,name,Salem Methodist Church,regular
356893500,religion,christian,regular
356893501,amenity,grave_yard,regular
356893501,ele,161,regular
356893501,county_id,149,gnis
356893501,created,03/01/1990,gnis
356893501,feature_id,1645916,gnis
356893501,state_id,47,gnis
356893501,name,Sam Davis Cemetery,regular
356893503,amenity,grave_yard,regular
356893503,ele,157,regular
356893503,county_id,149,gnis
356893503,created,03/01/1990,gnis
356893503,feature_id,1645918,gnis
356893503,state_id,47,gnis
356893503,name,Sanders Cemetery,regular
356893506,amenity,grave_yard,regular
356893506,ele,149,regular
356893506,county_id,149,gnis
356893506,created,03/01/1990,gnis
356893506,feature_id,1645920,gnis
356893506,state_id,47,gnis
356893506,name,Sanders Cemetery,regular
356893507,amenity,grave_yard,regular
356893507,ele,184,regular
356893507,county_id,149,gnis
356893507,created,03/01/1990,gnis
356893507,feature_id,1645921,gnis
356893507,state_id,47,gnis
356893507,name,Sanford Cemetery,regular
356893508,amenity,grave_yard,regular
356893508,ele,151,regular
356893508,county_id,149,gnis
356893508,created,03/01/1990,gnis
356893508,feature_id,1645922,gnis
356893508,state_id,47,gnis
356893508,name,Saunders Cemetery,regular
356893510,amenity,grave_yard,regular
356893510,ele,229,regular
356893510,county_id,149,gnis
356893510,created,03/01/1990,gnis
356893510,feature_id,1645923,gnis
356893510,state_id,47,gnis
356893510,name,Scales Cemetery,regular
356893512,amenity,grave_yard,regular
356893512,ele,170,regular
356893512,county_id,149,gnis
356893512,created,03/01/1990,gnis
356893512,feature_id,1645924,gnis
356893512,state_id,47,gnis
356893512,name,Searcy Cemetery,regular
356893513,amenity,grave_yard,regular
356893513,ele,154,regular
356893513,county_id,149,gnis
356893513,created,03/01/1990,gnis
356893513,feature_id,1645925,gnis
356893513,state_id,47,gnis
356893513,name,Searcy Cemetery,regular
356893515,amenity,grave_yard,regular
356893515,ele,174,regular
356893515,county_id,149,gnis
356893515,created,03/01/1990,gnis
356893515,feature_id,1645926,gnis
356893515,state_id,47,gnis
356893515,name,Seward Cemetery,regular
356893516,amenity,grave_yard,regular
356893516,ele,244,regular
356893516,county_id,149,gnis
356893516,created,03/01/1990,gnis
356893516,feature_id,1645927,gnis
356893516,state_id,47,gnis
356893516,name,Sharber Cemetery,regular
356893518,amenity,grave_yard,regular
356893518,ele,172,regular
356893518,county_id,149,gnis
356893518,created,03/01/1990,gnis
356893518,feature_id,1645928,gnis
356893518,state_id,47,gnis
356893518,name,Sharp Cemetery,regular
356893520,amenity,grave_yard,regular
356893520,ele,177,regular
356893520,county_id,149,gnis
356893520,created,03/01/1990,gnis
356893520,feature_id,1645929,gnis
356893520,state_id,47,gnis
356893520,name,Shelton Cemetery,regular
356893522,amenity,grave_yard,regular
356893522,ele,163,regular
356893522,county_id,149,gnis
356893522,created,03/01/1990,gnis
356893522,feature_id,1645930,gnis
356893522,state_id,47,gnis
356893522,name,Short Cemetery,regular
356893523,amenity,grave_yard,regular
356893523,ele,169,regular
356893523,county_id,149,gnis
356893523,created,03/01/1990,gnis
356893523,feature_id,1645931,gnis
356893523,state_id,47,gnis
356893523,name,Short Cemetery,regular
356893525,amenity,grave_yard,regular
356893525,ele,170,regular
356893525,county_id,149,gnis
356893525,created,03/01/1990,gnis
356893525,feature_id,1645933,gnis
356893525,state_id,47,gnis
356893525,name,Sikes Cemetery,regular
356893527,amenity,grave_yard,regular
356893527,ele,227,regular
356893527,county_id,149,gnis
356893527,created,03/01/1990,gnis
356893527,feature_id,1645934,gnis
356893527,state_id,47,gnis
356893527,name,Simpson Cemetery,regular
356893528,amenity,grave_yard,regular
356893528,ele,188,regular
356893528,county_id,149,gnis
356893528,created,03/01/1990,gnis
356893528,feature_id,1645935,gnis
356893528,state_id,47,gnis
356893528,name,Smith Cemetery,regular
356893529,amenity,grave_yard,regular
356893529,ele,204,regular
356893529,county_id,149,gnis
356893529,created,03/01/1990,gnis
356893529,feature_id,1645936,gnis
356893529,state_id,47,gnis
356893529,name,Smith Cemetery,regular
356893530,amenity,grave_yard,regular
356893530,ele,195,regular
356893530,county_id,149,gnis
356893530,created,03/01/1990,gnis
356893530,feature_id,1645937,gnis
356893530,state_id,47,gnis
356893530,name,Smith Cemetery,regular
356893532,amenity,grave_yard,regular
356893532,ele,237,regular
356893532,county_id,149,gnis
356893532,created,03/01/1990,gnis
356893532,feature_id,1645939,gnis
356893532,state_id,47,gnis
356893532,name,Smotherman Cemetery,regular
356893533,amenity,grave_yard,regular
356893533,ele,244,regular
356893533,county_id,149,gnis
356893533,created,03/01/1990,gnis
356893533,feature_id,1645940,gnis
356893533,state_id,47,gnis
356893533,name,Smotherman Cemetery,regular
356893534,amenity,grave_yard,regular
356893534,ele,149,regular
356893534,county_id,149,gnis
356893534,created,03/01/1990,gnis
356893534,feature_id,1645945,gnis
356893534,state_id,47,gnis
356893534,name,Sneed Cemetery,regular
356893536,amenity,grave_yard,regular
356893536,ele,206,regular
356893536,county_id,149,gnis
356893536,created,03/01/1990,gnis
356893536,feature_id,1645946,gnis
356893536,state_id,47,gnis
356893536,name,Snell Cemetery,regular
356893537,amenity,grave_yard,regular
356893537,ele,202,regular
356893537,county_id,149,gnis
356893537,created,03/01/1990,gnis
356893537,feature_id,1645947,gnis
356893537,state_id,47,gnis
356893537,name,Snell Cemetery,regular
356893538,amenity,grave_yard,regular
356893538,ele,199,regular
356893538,county_id,149,gnis
356893538,created,03/01/1990,gnis
356893538,feature_id,1645948,gnis
356893538,state_id,47,gnis
356893538,name,Snell Cemetery,regular
356893539,amenity,grave_yard,regular
356893539,ele,227,regular
356893539,county_id,149,gnis
356893539,created,03/01/1990,gnis
356893539,feature_id,1645949,gnis
356893539,state_id,47,gnis
356893539,name,Snell-Newman Cemetery,regular
356893541,amenity,grave_yard,regular
356893541,ele,263,regular
356893541,county_id,149,gnis
356893541,created,03/01/1990,gnis
356893541,feature_id,1645951,gnis
356893541,state_id,47,gnis
356893541,name,Spann Cemetery,regular
356893542,amenity,grave_yard,regular
356893542,ele,283,regular
356893542,county_id,149,gnis
356893542,created,03/01/1990,gnis
356893542,feature_id,1645952,gnis
356893542,state_id,47,gnis
356893542,name,Spence Cemetery,regular
356893543,amenity,grave_yard,regular
356893543,ele,260,regular
356893543,county_id,149,gnis
356893543,created,03/01/1990,gnis
356893543,feature_id,1645953,gnis
356893543,state_id,47,gnis
356893543,name,Steagall Cemetery,regular
356893546,amenity,grave_yard,regular
356893546,ele,211,regular
356893546,county_id,149,gnis
356893546,created,03/01/1990,gnis
356893546,feature_id,1645955,gnis
356893546,state_id,47,gnis
356893546,name,Stroop Cemetery,regular
356893548,amenity,grave_yard,regular
356893548,ele,241,regular
356893548,county_id,149,gnis
356893548,created,03/01/1990,gnis
356893548,feature_id,1645956,gnis
356893548,state_id,47,gnis
356893548,name,Sudberry Cemetery,regular
356893549,amenity,grave_yard,regular
356893549,ele,273,regular
356893549,county_id,149,gnis
356893549,created,03/01/1990,gnis
356893549,feature_id,1645957,gnis
356893549,state_id,47,gnis
356893549,name,Taylor Cemetery,regular
356893551,amenity,grave_yard,regular
356893551,ele,228,regular
356893551,county_id,149,gnis
356893551,created,03/01/1990,gnis
356893551,feature_id,1645958,gnis
356893551,state_id,47,gnis
356893551,name,Raylor Cemetery,regular
356893555,amenity,grave_yard,regular
356893555,ele,162,regular
356893555,county_id,149,gnis
356893555,created,03/01/1990,gnis
356893555,feature_id,1645963,gnis
356893555,state_id,47,gnis
356893555,name,Thompson Cemetery,regular
356893557,amenity,grave_yard,regular
356893557,ele,196,regular
356893557,county_id,149,gnis
356893557,created,03/01/1990,gnis
356893557,feature_id,1645964,gnis
356893557,state_id,47,gnis
356893557,name,Thompson Cemetery,regular
356893558,amenity,grave_yard,regular
356893558,ele,202,regular
356893558,county_id,149,gnis
356893558,created,03/01/1990,gnis
356893558,feature_id,1645965,gnis
356893558,state_id,47,gnis
356893558,name,Thompson Cemetery,regular
356893559,amenity,grave_yard,regular
356893559,ele,235,regular
356893559,county_id,149,gnis
356893559,created,03/01/1990,gnis
356893559,feature_id,1645967,gnis
356893559,state_id,47,gnis
356893559,name,Todd Cemetery,regular
356893560,amenity,grave_yard,regular
356893560,ele,258,regular
356893560,county_id,149,gnis
356893560,created,03/01/1990,gnis
356893560,feature_id,1645968,gnis
356893560,state_id,47,gnis
356893560,name,Toombs Cemetery,regular
356893562,amenity,grave_yard,regular
356893562,ele,231,regular
356893562,county_id,149,gnis
356893562,created,03/01/1990,gnis
356893562,feature_id,1645969,gnis
356893562,state_id,47,gnis
356893562,name,Toombs Cemetery,regular
356893564,amenity,grave_yard,regular
356893564,ele,167,regular
356893564,county_id,149,gnis
356893564,created,03/01/1990,gnis
356893564,feature_id,1645970,gnis
356893564,state_id,47,gnis
356893564,name,Tucker Cemetery,regular
356893565,amenity,grave_yard,regular
356893565,ele,245,regular
356893565,county_id,149,gnis
356893565,created,03/01/1990,gnis
356893565,feature_id,1645971,gnis
356893565,state_id,47,gnis
356893565,name,Tucker Cemetery,regular
356893568,amenity,grave_yard,regular
356893568,ele,163,regular
356893568,county_id,149,gnis
356893568,created,03/01/1990,gnis
356893568,feature_id,1645973,gnis
356893568,state_id,47,gnis
356893568,name,Swain Cemetery,regular
356893570,amenity,grave_yard,regular
356893570,ele,169,regular
356893570,county_id,149,gnis
356893570,created,03/01/1990,gnis
356893570,feature_id,1645974,gnis
356893570,state_id,47,gnis
356893570,name,Swain Cemetery,regular
356893572,amenity,grave_yard,regular
356893572,ele,211,regular
356893572,county_id,149,gnis
356893572,created,03/01/1990,gnis
356893572,feature_id,1645976,gnis
356893572,state_id,47,gnis
356893572,name,Vaught Cemetery,regular
356893574,amenity,grave_yard,regular
356893574,ele,218,regular
356893574,county_id,149,gnis
356893574,created,03/01/1990,gnis
356893574,feature_id,1645977,gnis
356893574,state_id,47,gnis
356893574,name,Vaught Cemetery,regular
356893575,amenity,grave_yard,regular
356893575,ele,187,regular
356893575,county_id,149,gnis
356893575,created,03/01/1990,gnis
356893575,feature_id,1645978,gnis
356893575,state_id,47,gnis
356893575,name,Vaughan Cemetery,regular
356893578,amenity,grave_yard,regular
356893578,ele,240,regular
356893578,county_id,149,gnis
356893578,created,03/01/1990,gnis
356893578,feature_id,1645979,gnis
356893578,state_id,47,gnis
356893578,name,Vernon Cemetery,regular
356893579,amenity,grave_yard,regular
356893579,ele,174,regular
356893579,county_id,149,gnis
356893579,created,03/01/1990,gnis
356893579,feature_id,1645980,gnis
356893579,state_id,47,gnis
356893579,name,Wade Cemetery,regular
356893580,amenity,grave_yard,regular
356893580,ele,167,regular
356893580,county_id,149,gnis
356893580,created,03/01/1990,gnis
356893580,feature_id,1645981,gnis
356893580,state_id,47,gnis
356893580,name,Wade Cemetery,regular
356893581,amenity,grave_yard,regular
356893581,ele,173,regular
356893581,county_id,149,gnis
356893581,created,03/01/1990,gnis
356893581,feature_id,1645982,gnis
356893581,state_id,47,gnis
356893581,name,Wade Cemetery,regular
356893583,amenity,grave_yard,regular
356893583,ele,201,regular
356893583,county_id,149,gnis
356893583,created,03/01/1990,gnis
356893583,feature_id,1645983,gnis
356893583,state_id,47,gnis
356893583,name,Wade Cemetery,regular
356893584,amenity,grave_yard,regular
356893584,ele,170,regular
356893584,county_id,149,gnis
356893584,created,03/01/1990,gnis
356893584,feature_id,1645984,gnis
356893584,state_id,47,gnis
356893584,name,Walden Cemetery,regular
356893585,amenity,grave_yard,regular
356893585,ele,212,regular
356893585,county_id,149,gnis
356893585,created,03/01/1990,gnis
356893585,feature_id,1645985,gnis
356893585,state_id,47,gnis
356893585,name,Walpole-Garner Cemetery,regular
356893587,amenity,grave_yard,regular
356893587,ele,165,regular
356893587,county_id,149,gnis
356893587,created,03/01/1990,gnis
356893587,feature_id,1645986,gnis
356893587,state_id,47,gnis
356893587,name,Walterhill Cemetery,regular
356893589,amenity,grave_yard,regular
356893589,ele,191,regular
356893589,county_id,149,gnis
356893589,created,03/01/1990,gnis
356893589,feature_id,1645988,gnis
356893589,state_id,47,gnis
356893589,name,Ward cemetery,regular
356893590,amenity,grave_yard,regular
356893590,ele,160,regular
356893590,county_id,149,gnis
356893590,created,03/01/1990,gnis
356893590,feature_id,1645989,gnis
356893590,state_id,47,gnis
356893590,name,Ward Cemetery,regular
356893593,amenity,grave_yard,regular
356893593,ele,158,regular
356893593,county_id,149,gnis
356893593,created,03/01/1990,gnis
356893593,feature_id,1645992,gnis
356893593,state_id,47,gnis
356893593,name,Ward Cemetery,regular
356893595,amenity,grave_yard,regular
356893595,ele,165,regular
356893595,county_id,149,gnis
356893595,created,03/01/1990,gnis
356893595,feature_id,1645993,gnis
356893595,state_id,47,gnis
356893595,name,Ward Cemetery,regular
356893598,amenity,grave_yard,regular
356893598,ele,180,regular
356893598,county_id,149,gnis
356893598,created,03/01/1990,gnis
356893598,feature_id,1645995,gnis
356893598,state_id,47,gnis
356893598,name,Warren Cemetery,regular
356893599,amenity,grave_yard,regular
356893599,ele,180,regular
356893599,county_id,149,gnis
356893599,created,03/01/1990,gnis
356893599,feature_id,1645996,gnis
356893599,state_id,47,gnis
356893599,name,Watkins Cemetery,regular
356893600,amenity,grave_yard,regular
356893600,ele,292,regular
356893600,county_id,149,gnis
356893600,created,03/01/1990,gnis
356893600,feature_id,1645997,gnis
356893600,state_id,47,gnis
356893600,name,Watson-Rowland Cemetery,regular
356893601,amenity,grave_yard,regular
356893601,ele,252,regular
356893601,county_id,149,gnis
356893601,created,03/01/1990,gnis
356893601,feature_id,1645998,gnis
356893601,state_id,47,gnis
356893601,name,Watson-Vaughn Cemetery,regular
356893603,amenity,grave_yard,regular
356893603,ele,184,regular
356893603,county_id,149,gnis
356893603,created,03/01/1990,gnis
356893603,feature_id,1645999,gnis
356893603,state_id,47,gnis
356893603,name,Weatherly Cemetery,regular
356893606,amenity,grave_yard,regular
356893606,ele,198,regular
356893606,county_id,149,gnis
356893606,created,03/01/1990,gnis
356893606,feature_id,1646001,gnis
356893606,state_id,47,gnis
356893606,name,Webb Cemetery,regular
356893607,amenity,grave_yard,regular
356893607,ele,202,regular
356893607,county_id,149,gnis
356893607,created,03/01/1990,gnis
356893607,feature_id,1646002,gnis
356893607,state_id,47,gnis
356893607,name,Webb Cemetery,regular
356893609,amenity,grave_yard,regular
356893609,ele,149,regular
356893609,county_id,149,gnis
356893609,created,03/01/1990,gnis
356893609,feature_id,1646003,gnis
356893609,state_id,47,gnis
356893609,name,Welch Cemetery,regular
356893610,amenity,grave_yard,regular
356893610,ele,255,regular
356893610,county_id,149,gnis
356893610,created,03/01/1990,gnis
356893610,feature_id,1646004,gnis
356893610,state_id,47,gnis
356893610,name,West Cemetery,regular
356893615,amenity,grave_yard,regular
356893615,ele,214,regular
356893615,county_id,149,gnis
356893615,created,03/01/1990,gnis
356893615,feature_id,1646005,gnis
356893615,state_id,47,gnis
356893615,name,White Cemetery,regular
356893617,amenity,grave_yard,regular
356893617,ele,232,regular
356893617,county_id,149,gnis
356893617,created,03/01/1990,gnis
356893617,feature_id,1646006,gnis
356893617,state_id,47,gnis
356893617,name,White Cemetery,regular
356893619,amenity,grave_yard,regular
356893619,ele,171,regular
356893619,county_id,149,gnis
356893619,created,03/01/1990,gnis
356893619,feature_id,1646008,gnis
356893619,state_id,47,gnis
356893619,name,White-Lowry Cemetery,regular
356893620,amenity,grave_yard,regular
356893620,ele,243,regular
356893620,county_id,149,gnis
